pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AZ	CM022408.2_RagTag	48000001	48050000	0.0013718461816396	43997	11193	8159078	200352
Sev	CM022408.2_RagTag	48050001	48100000	0.0020989307818557	43729	1307	622698	33237
Butte	CM022408.2_RagTag	48050001	48100000	0.0025208600623485	43729	12681	5030426	217054
WTX	CM022408.2_RagTag	48050001	48100000	0.0029813551388109	43729	23489	7878632	429878
AZ	CM022408.2_RagTag	48050001	48100000	0.002757786817026	43729	22416	8128257	180253
WTX	CM022408.2_RagTag	48100001	48150000	0.0023064747890173	49306	20684	8967798	400342
Butte	CM022408.2_RagTag	48100001	48150000	0.0023882141236285	49306	13545	5671602	245118
Sev	CM022408.2_RagTag	48100001	48150000	0.0019585786315074	49305	1372	700508	39082
AZ	CM022408.2_RagTag	48100001	48150000	0.0023402524289792	49306	21470	9174224	193916
WTX	CM022408.2_RagTag	48150001	48200000	0.0017827228929761	49510	16179	9075443	331457
Butte	CM022408.2_RagTag	48150001	48200000	0.0013597551698527	49510	7695	5659107	282093
Sev	CM022408.2_RagTag	48150001	48200000	0.0014257720791296	49510	999	700673	41977
AZ	CM022408.2_RagTag	48150001	48200000	0.0010961439746782	49510	10124	9236013	170887
AZ	CM022408.2_RagTag	48200001	48250000	0.0015926297616438	48837	14497	9102555	176475
Sev	CM022408.2_RagTag	48200001	48250000	0.0011532623390176	48834	778	674608	57947
WTX	CM022408.2_RagTag	48200001	48250000	0.0022362780213443	48837	19564	8748465	530565
Butte	CM022408.2_RagTag	48200001	48250000	0.0013351586709655	48837	7456	5584355	276085
WTX	CM022408.2_RagTag	48250001	48300000	0.0015142567152721	49227	13587	8972719	380411
Butte	CM022408.2_RagTag	48250001	48300000	0.0012680028242761	49227	7205	5682164	225076
Sev	CM022408.2_RagTag	48250001	48300000	0.0011022807294885	49226	767	695830	42575
AZ	CM022408.2_RagTag	48250001	48300000	0.0013829374143071	49227	12718	9196367	156763
Butte	CM022408.2_RagTag	48300001	48350000	0.0018718638164519	49034	10551	5636628	247452
AZ	CM022408.2_RagTag	48300001	48350000	0.0022556051887939	49034	20506	9091130	225330
Sev	CM022408.2_RagTag	48300001	48350000	0.0022015662450861	49034	1567	711766	23744
WTX	CM022408.2_RagTag	48300001	48350000	0.0023150350462158	49034	20610	8902673	413787
AZ	CM022408.2_RagTag	48350001	48400000	0.0013922948427019	49152	12779	9178372	160508
Sev	CM022408.2_RagTag	48350001	48400000	0.0014654711482743	49152	1047	714446	22834
Butte	CM022408.2_RagTag	48350001	48400000	0.0017757306787842	49152	10043	5655700	242540
WTX	CM022408.2_RagTag	48350001	48400000	0.0015273653042858	49152	13759	9008323	330557
AZ	CM022408.2_RagTag	48400001	48450000	0.0015756163848262	48799	14322	9089776	182034
WTX	CM022408.2_RagTag	48400001	48450000	0.001457160060057	48799	13134	9013423	258387
Butte	CM022408.2_RagTag	48400001	48450000	0.0013551296384839	48799	7624	5626030	229850
Sev	CM022408.2_RagTag	48400001	48450000	0.0017499111941906	48799	1202	686892	45093
Sev	CM022408.2_RagTag	48450001	48500000	0.0015015421822127	49273	1053	701279	37816
AZ	CM022408.2_RagTag	48450001	48500000	0.0014712447216707	49273	13552	9211248	150622
WTX	CM022408.2_RagTag	48450001	48500000	0.0015791509888477	49273	14376	9103626	258244
Butte	CM022408.2_RagTag	48450001	48500000	0.0011881649534023	49273	6792	5716378	196382
WTX	CM022408.2_RagTag	48500001	48550000	0.002183675543729	48002	19271	8825029	295351
Butte	CM022408.2_RagTag	48500001	48550000	0.0018273098980823	48002	10101	5527798	232442
Sev	CM022408.2_RagTag	48500001	48550000	0.0017404083592296	48002	1189	683173	36857
AZ	CM022408.2_RagTag	48500001	48550000	0.0019357873509479	48002	17247	8909553	210827
WTX	CM022408.2_RagTag	48550001	48600000	0.0021759290654051	49232	19477	8951119	402961
Butte	CM022408.2_RagTag	48550001	48600000	0.002002206549136	49232	11415	5701210	206630
Sev	CM022408.2_RagTag	48550001	48600000	0.0019363820750383	49232	1370	707505	30975
AZ	CM022408.2_RagTag	48550001	48600000	0.0017161360918744	49232	15790	9200902	153178
Sev	CM022408.2_RagTag	48600001	48650000	0.0025795851880976	49238	1837	712130	26440
AZ	CM022408.2_RagTag	48600001	48650000	0.0018058337468947	49238	16662	9226763	128457
WTX	CM022408.2_RagTag	48600001	48650000	0.002896058819237	49238	26353	9099608	255612
Butte	CM022408.2_RagTag	48600001	48650000	0.0025458021314198	49238	14494	5693294	215266
AZ	CM022408.2_RagTag	48650001	48700000	0.0017637001729459	48763	16071	9112093	152877
Sev	CM022408.2_RagTag	48650001	48700000	0.0015013989337932	48758	1055	702678	28767
Butte	CM022408.2_RagTag	48650001	48700000	0.0022229037217033	48763	12518	5631373	220187
WTX	CM022408.2_RagTag	48650001	48700000	0.0025110663555275	48763	22632	9012904	252066
Butte	CM022408.2_RagTag	48700001	48750000	0.0011211100744762	49144	6388	5697924	199356
WTX	CM022408.2_RagTag	48700001	48750000	0.0015726451536579	49144	14357	9129205	208155
Sev	CM022408.2_RagTag	48700001	48750000	0.0013656411528406	49141	958	701502	35658
AZ	CM022408.2_RagTag	48700001	48750000	0.0013741711486679	49144	12640	9198272	139088
Butte	CM022408.2_RagTag	48750001	48800000	0.0014563964345478	49275	8302	5700371	212629
AZ	CM022408.2_RagTag	48750001	48800000	0.0017756122717741	49275	16375	9222171	140079
Sev	CM022408.2_RagTag	48750001	48800000	0.0019534526636052	49275	1374	703370	35755
WTX	CM022408.2_RagTag	48750001	48800000	0.002029689760448	49275	18476	9102869	259381
AZ	CM022408.2_RagTag	48800001	48850000	0.0010935318520633	43005	8763	8013484	157466
Sev	CM022408.2_RagTag	48800001	48850000	0.0012793990867904	43005	791	618259	26816
Butte	CM022408.2_RagTag	48800001	48850000	0.0012909193042071	43005	6437	4986369	174231
WTX	CM022408.2_RagTag	48800001	48850000	0.0018300581122832	43005	14524	7936360	234590
AZ	CM022408.2_RagTag	48850001	48900000	0.0011673586574208	45469	9903	8483254	155856
Sev	CM022408.2_RagTag	48850001	48900000	0.0015089915185845	45467	991	656730	25305
Butte	CM022408.2_RagTag	48850001	48900000	0.0013587885789765	45469	7172	5278231	178049
WTX	CM022408.2_RagTag	48850001	48900000	0.0014355380476255	45469	12111	8436558	202552
AZ	CM022408.2_RagTag	48900001	48950000	0.0021793667202184	48966	19906	9133846	169694
Sev	CM022408.2_RagTag	48900001	48950000	0.002017216016667	48965	1433	710385	24105
Butte	CM022408.2_RagTag	48900001	48950000	0.0020567616059866	48966	11649	5663758	212162
WTX	CM022408.2_RagTag	48900001	48950000	0.0019810405130879	48966	17866	9018493	285047
WTX	CM022408.2_RagTag	48950001	49000000	0.0011289092702458	48956	10168	9006924	294716
AZ	CM022408.2_RagTag	48950001	49000000	0.0011698498116712	48956	10696	9143054	158586
Sev	CM022408.2_RagTag	48950001	49000000	0.0013519826020443	48956	958	708589	25751
Butte	CM022408.2_RagTag	48950001	49000000	0.0012401064057971	48956	6961	5613228	261492
WTX	CM022408.2_RagTag	49000001	49050000	0.0013661618029203	49197	12432	9099947	247483
Butte	CM022408.2_RagTag	49000001	49050000	0.0012106167953019	49197	6940	5732615	171025
Sev	CM022408.2_RagTag	49000001	49050000	0.0015506460324753	49197	1107	713896	24059
AZ	CM022408.2_RagTag	49000001	49050000	0.0015074504115824	49197	13835	9177748	169682
AZ	CM022408.2_RagTag	49050001	49100000	0.0012320774028365	49280	11324	9190981	172219
WTX	CM022408.2_RagTag	49050001	49100000	0.0016398291278966	49280	14953	9118633	244567
Butte	CM022408.2_RagTag	49050001	49100000	0.0013124945370766	49280	7538	5743262	170338
Sev	CM022408.2_RagTag	49050001	49100000	0.0014978423432534	49279	1059	707017	32183
AZ	CM022408.2_RagTag	49100001	49150000	0.0012941793618902	49259	11884	9182653	176557
Sev	CM022408.2_RagTag	49100001	49150000	0.0017596634733093	49259	1229	698429	40456
WTX	CM022408.2_RagTag	49100001	49150000	0.0018917716097838	49259	16918	8942940	416270
Butte	CM022408.2_RagTag	49100001	49150000	0.0015945823641585	49259	9056	5679230	231850
WTX	CM022408.2_RagTag	49150001	49200000	0.0022142161307053	48986	19804	8944023	363317
Butte	CM022408.2_RagTag	49150001	49200000	0.0019224220339843	48986	10946	5693859	184461
Sev	CM022408.2_RagTag	49150001	49200000	0.0019866744342573	48986	1405	707212	27578
AZ	CM022408.2_RagTag	49150001	49200000	0.0019936886440867	48986	18187	9122287	185053
AZ	CM022408.2_RagTag	49200001	49250000	0.0027439588200093	49048	25165	9171056	148064
Sev	CM022408.2_RagTag	49200001	49250000	0.0025772690472788	49048	1840	713934	21786
Butte	CM022408.2_RagTag	49200001	49250000	0.0023529771055256	49048	13252	5632014	253746
WTX	CM022408.2_RagTag	49200001	49250000	0.0032879685970172	49048	29542	8984879	334241
WTX	CM022408.2_RagTag	49250001	49300000	0.0027242401009265	49171	24265	8907071	435419
Butte	CM022408.2_RagTag	49250001	49300000	0.0020773281683945	49171	11845	5702036	198484
Sev	CM022408.2_RagTag	49250001	49300000	0.0030288544983255	49169	2129	702906	34659
AZ	CM022408.2_RagTag	49250001	49300000	0.0027604632204727	49171	25275	9156072	186418
WTX	CM022408.2_RagTag	49300001	49350000	0.0026818100095509	49234	24075	8977146	377314
Butte	CM022408.2_RagTag	49300001	49350000	0.0016052589330663	49234	9129	5686933	221147
Sev	CM022408.2_RagTag	49300001	49350000	0.0022907438874393	49233	1611	703265	35245
AZ	CM022408.2_RagTag	49300001	49350000	0.0018871021299933	49234	17373	9206179	148281
AZ	CM022408.2_RagTag	49350001	49400000	0.001284383330162	49145	11772	9165488	172062
Sev	CM022408.2_RagTag	49350001	49400000	0.0016008719160922	49145	1131	706490	30685
WTX	CM022408.2_RagTag	49350001	49400000	0.0020023412911007	49145	18071	9024935	312615
Butte	CM022408.2_RagTag	49350001	49400000	0.0009272537798762	49145	5280	5694234	203166
WTX	CM022408.2_RagTag	49400001	49450000	0.0026018488108475	48707	23497	9030886	223444
Butte	CM022408.2_RagTag	49400001	49450000	0.0017560392588665	48707	9891	5632562	212278
Sev	CM022408.2_RagTag	49400001	49450000	0.0018573003185183	48707	1284	691326	39279
AZ	CM022408.2_RagTag	49400001	49450000	0.0018527436211454	48707	16894	9118369	135961
Sev	CM022408.2_RagTag	49450001	49500000	0.0012847022375704	49076	904	703665	32475
AZ	CM022408.2_RagTag	49450001	49500000	0.0014267562703306	49076	13039	9138912	185528
Butte	CM022408.2_RagTag	49450001	49500000	0.0014020078932832	49076	7924	5651894	237226
WTX	CM022408.2_RagTag	49450001	49500000	0.0020582734104529	49076	18384	8931758	392682
WTX	CM022408.2_RagTag	49500001	49550000	0.0018577884842592	49237	16479	8870224	484806
Butte	CM022408.2_RagTag	49500001	49550000	0.0015109540188778	49237	8547	5656691	251749
Sev	CM022408.2_RagTag	49500001	49550000	0.0011381121776587	49237	804	706433	32122
AZ	CM022408.2_RagTag	49500001	49550000	0.0017626039407303	49237	16126	9148964	206066
WTX	CM022408.2_RagTag	49550001	49600000	0.0022517193153203	49390	20193	8967814	416286
Butte	CM022408.2_RagTag	49550001	49600000	0.0017710548434304	49390	10070	5685877	240923
Sev	CM022408.2_RagTag	49550001	49600000	0.0015410549975416	49390	1097	711850	29000
AZ	CM022408.2_RagTag	49550001	49600000	0.0017538842734644	49390	16112	9186467	197633
AZ	CM022408.2_RagTag	49600001	49650000	0.0026382926218531	48777	23991	9093381	174249
Sev	CM022408.2_RagTag	49600001	49650000	0.002834180095559	48775	1948	687324	44331
WTX	CM022408.2_RagTag	49600001	49650000	0.0029786278262469	48777	26682	8957816	309814
Butte	CM022408.2_RagTag	49600001	49650000	0.0028325544991649	48777	15960	5634490	218750
WTX	CM022408.2_RagTag	49650001	49700000	0.002313919286179	48853	20629	8915177	366893
Butte	CM022408.2_RagTag	49650001	49700000	0.0017892067533966	48853	10000	5589069	273291
Sev	CM022408.2_RagTag	49650001	49700000	0.0016263586265982	48851	1120	688655	44140
AZ	CM022408.2_RagTag	49650001	49700000	0.0015580435191156	48853	14185	9104367	177703
AZ	CM022408.2_RagTag	49700001	49750000	0.0019401031273273	49107	17816	9183017	147313
Sev	CM022408.2_RagTag	49700001	49750000	0.0021556882794482	49107	1504	697689	38916
WTX	CM022408.2_RagTag	49700001	49750000	0.0019357621678392	49107	17340	8957712	372618
Butte	CM022408.2_RagTag	49700001	49750000	0.0018747033823788	49107	10543	5623823	269017
WTX	CM022408.2_RagTag	49750001	49800000	0.0022495512144775	49135	20401	9068920	266730
Butte	CM022408.2_RagTag	49750001	49800000	0.0017658913870716	49135	9988	5656067	240133
Sev	CM022408.2_RagTag	49750001	49800000	0.0024508989278762	49135	1696	691991	45034
AZ	CM022408.2_RagTag	49750001	49800000	0.0015846454045555	49135	14552	9183127	152523
Butte	CM022408.2_RagTag	49800001	49850000	0.0027434856687079	49163	15640	5700777	198783
AZ	CM022408.2_RagTag	49800001	49850000	0.0021612454755783	49163	19886	9201176	139794
Sev	CM022408.2_RagTag	49800001	49850000	0.0029308718985074	49162	2042	696721	40724
WTX	CM022408.2_RagTag	49800001	49850000	0.003447086071325	49163	31270	9071430	269540
AZ	CM022408.2_RagTag	49850001	49900000	0.001519775197334	49257	13965	9188859	169971
Sev	CM022408.2_RagTag	49850001	49900000	0.0024332958612462	49257	1697	697408	41447
Butte	CM022408.2_RagTag	49850001	49900000	0.0028594075404612	49257	16266	5688591	222249
WTX	CM022408.2_RagTag	49850001	49900000	0.0033533815424451	49257	30395	9063985	294845
Butte	CM022408.2_RagTag	49900001	49950000	0.0027044963891956	49419	15465	5718255	212025
WTX	CM022408.2_RagTag	49900001	49950000	0.0030054455069326	49419	27525	9158376	231234
AZ	CM022408.2_RagTag	49900001	49950000	0.0021961661038425	49419	20303	9244747	144863
Sev	CM022408.2_RagTag	49900001	49950000	0.0026423766637789	49419	1827	691423	49862
AZ	CM022408.2_RagTag	49950001	50000000	0.0025669456452583	47965	22977	8951105	162245
Sev	CM022408.2_RagTag	49950001	50000000	0.0031392641027437	47953	2196	699527	19948
Butte	CM022408.2_RagTag	49950001	50000000	0.0031663108408272	47965	17619	5564520	191280
WTX	CM022408.2_RagTag	49950001	50000000	0.0033201023118566	47965	29355	8841595	271755
Butte	CM022408.2_RagTag	50000001	50050000	0.002029909360509	48862	11537	5683505	179935
WTX	CM022408.2_RagTag	50000001	50050000	0.0023559864002427	48862	21426	9094280	189500
Sev	CM022408.2_RagTag	50000001	50050000	0.0022721840284101	48862	1597	702848	30082
AZ	CM022408.2_RagTag	50000001	50050000	0.0020755442714618	48862	19032	9169643	114137
WTX	CM022408.2_RagTag	50050001	50100000	0.002272030960786	48630	20564	9050933	188767
Sev	CM022408.2_RagTag	50050001	50100000	0.0019516649646611	48620	1355	694279	35171
AZ	CM022408.2_RagTag	50050001	50100000	0.0017967754752678	48630	16275	9057893	181807
Butte	CM022408.2_RagTag	50050001	50100000	0.0016335502834272	48630	9090	5564567	271033
Sev	CM022408.2_RagTag	50100001	50150000	0.0018943960818344	48475	1312	692569	34706
WTX	CM022408.2_RagTag	50100001	50150000	0.0023868032748139	48485	21510	9012054	200096
Butte	CM022408.2_RagTag	50100001	50150000	0.0018326100924303	48485	10288	5613851	204349
AZ	CM022408.2_RagTag	50100001	50150000	0.0020230644759894	48485	18380	9085227	126923
AZ	CM022408.2_RagTag	50150001	50200000	0.0021193716958024	49103	19451	9177720	151850
Sev	CM022408.2_RagTag	50150001	50200000	0.0015742576927826	49102	1109	704459	32086
Butte	CM022408.2_RagTag	50150001	50200000	0.0018663555956337	49103	10574	5665587	226773
WTX	CM022408.2_RagTag	50150001	50200000	0.0021981845436504	49103	19939	9070667	258903
AZ	CM022408.2_RagTag	50200001	50250000	0.0029351725589987	48837	26766	9119055	159975
Butte	CM022408.2_RagTag	50200001	50250000	0.0029004975777174	48837	16358	5639722	220718
WTX	CM022408.2_RagTag	50200001	50250000	0.0031347584387835	48837	28597	9122553	156477
Sev	CM022408.2_RagTag	50200001	50250000	0.0027632642374984	48837	1942	702792	29763
Butte	CM022408.2_RagTag	50250001	50300000	0.002655357980874	48880	15017	5655358	210242
AZ	CM022408.2_RagTag	50250001	50300000	0.0028684114597359	48880	26148	9115847	171353
Sev	CM022408.2_RagTag	50250001	50300000	0.0024937585511375	48880	1768	708970	24230
WTX	CM022408.2_RagTag	50250001	50300000	0.0029338856480345	48880	26482	9026255	260945
AZ	CM022408.2_RagTag	50300001	50350000	0.0028852735392057	48728	26219	9087180	171140
Sev	CM022408.2_RagTag	50300001	50350000	0.0028398713387619	48728	1998	703553	27367
Butte	CM022408.2_RagTag	50300001	50350000	0.0021713504359055	48728	12148	5594675	252685
WTX	CM022408.2_RagTag	50300001	50350000	0.003215414151519	48728	28529	8872574	385746
WTX	CM022408.2_RagTag	50350001	50400000	0.002506534028508	49121	22800	9096226	236764
AZ	CM022408.2_RagTag	50350001	50400000	0.0024235497445096	49121	22316	9207981	125009
Sev	CM022408.2_RagTag	50350001	50400000	0.0026066108027042	49121	1858	712803	24012
Butte	CM022408.2_RagTag	50350001	50400000	0.001990222900759	49121	11357	5706396	188124
WTX	CM022408.2_RagTag	50400001	50450000	0.0034954386732282	48828	31518	9016894	260426
Butte	CM022408.2_RagTag	50400001	50450000	0.0028391696482925	48828	16160	5691805	167555
Sev	CM022408.2_RagTag	50400001	50450000	0.003044410335773	48827	2160	709497	22923
AZ	CM022408.2_RagTag	50400001	50450000	0.0031235067969506	48828	28501	9124680	152640
WTX	CM022408.2_RagTag	50450001	50500000	0.0039087697667847	44318	32261	8253492	166928
Butte	CM022408.2_RagTag	50450001	50500000	0.0036402990373617	44318	18692	5134743	183417
Sev	CM022408.2_RagTag	50450001	50500000	0.003446392587431	44318	2196	637188	27582
AZ	CM022408.2_RagTag	50450001	50500000	0.0036250517325719	44318	30035	8285399	135021
Butte	CM022408.2_RagTag	50500001	50550000	0.0022540598658616	44076	11543	5120982	168138
Sev	CM022408.2_RagTag	50500001	50550000	0.0026562953724287	44076	1674	630201	30939
WTX	CM022408.2_RagTag	50500001	50550000	0.0033020498141147	44076	27058	8194304	180136
AZ	CM022408.2_RagTag	50500001	50550000	0.0024552503706556	44076	20321	8276549	97891
WTX	CM022408.2_RagTag	50550001	50600000	0.0026535655249499	49327	24341	9172941	199189
Butte	CM022408.2_RagTag	50550001	50600000	0.0022526617845325	49327	12909	5730554	188686
Sev	CM022408.2_RagTag	50550001	50600000	0.0021177283516827	49325	1514	714917	24988
AZ	CM022408.2_RagTag	50550001	50600000	0.0024215004660489	49327	22303	9210405	161725
WTX	CM022408.2_RagTag	50600001	50650000	0.0036524001050825	43889	29947	8199266	139644
Butte	CM022408.2_RagTag	50600001	50650000	0.0032645544802326	43889	16639	5096867	169813
Sev	CM022408.2_RagTag	50600001	50650000	0.0033601655969774	43889	2146	638659	19676
AZ	CM022408.2_RagTag	50600001	50650000	0.0031649421044938	43889	25875	8175505	163405
AZ	CM022408.2_RagTag	50650001	50700000	0.0035277389012472	48819	32158	9115754	159856
WTX	CM022408.2_RagTag	50650001	50700000	0.0035172431436926	48819	32033	9107417	168193
Butte	CM022408.2_RagTag	50650001	50700000	0.0034258134613157	48819	19467	5682446	175834
Sev	CM022408.2_RagTag	50650001	50700000	0.0040281817411684	48817	2853	708260	24025
Butte	CM022408.2_RagTag	50700001	50750000	0.003221580859655	48916	18300	5680441	189479
Sev	CM022408.2_RagTag	50700001	50750000	0.0032249634490016	48916	2283	707915	25825
AZ	CM022408.2_RagTag	50700001	50750000	0.0030952342126584	48916	28282	9137273	156767
WTX	CM022408.2_RagTag	50700001	50750000	0.0036497157548727	48916	33334	9133314	160726
AZ	CM022408.2_RagTag	50750001	50800000	0.0035880152263778	48941	32896	9168300	130490
Sev	CM022408.2_RagTag	50750001	50800000	0.0033215703320712	48941	2323	699368	34747
Butte	CM022408.2_RagTag	50750001	50800000	0.0037096472734737	48941	20999	5660646	212274
WTX	CM022408.2_RagTag	50750001	50800000	0.0038640537560489	48941	35181	9104687	194103
AZ	CM022408.2_RagTag	50800001	50850000	0.0031472677711148	48799	28733	9129506	142304
Butte	CM022408.2_RagTag	50800001	50850000	0.0029991084019163	48799	16923	5642677	213203
WTX	CM022408.2_RagTag	50800001	50850000	0.0034474143119612	48799	31142	9033437	238373
Sev	CM022408.2_RagTag	50800001	50850000	0.0030820134099149	48798	2148	696947	35038
AZ	CM022408.2_RagTag	50850001	50900000	0.0029508069167751	48941	27078	9176473	122317
Sev	CM022408.2_RagTag	50850001	50900000	0.0030844501169963	48926	2117	686346	47769
Butte	CM022408.2_RagTag	50850001	50900000	0.0026131713282263	48941	14826	5673566	199354
WTX	CM022408.2_RagTag	50850001	50900000	0.0034623954552209	48941	31361	9057602	241188
WTX	CM022408.2_RagTag	50900001	50950000	0.004122077126155	49259	37773	9163584	195626
Butte	CM022408.2_RagTag	50900001	50950000	0.0031842155681804	49259	18232	5725743	185337
Sev	CM022408.2_RagTag	50900001	50950000	0.0034021058458557	49259	2360	693688	45197
AZ	CM022408.2_RagTag	50900001	50950000	0.0035857278088201	49259	33099	9230762	128448
WTX	CM022408.2_RagTag	50950001	51000000	0.0031558012214021	49044	28752	9110840	207520
Butte	CM022408.2_RagTag	50950001	51000000	0.0025939489289175	49044	14641	5644290	240990
Sev	CM022408.2_RagTag	50950001	51000000	0.0023476677244597	49039	1632	695158	40502
AZ	CM022408.2_RagTag	50950001	51000000	0.0026802763888128	49044	24632	9190097	128263
Sev	CM022408.2_RagTag	51000001	51050000	0.0020499443566279	49111	1446	705385	31280
Butte	CM022408.2_RagTag	51000001	51050000	0.0021409569157271	49111	12169	5683907	209413
WTX	CM022408.2_RagTag	51000001	51050000	0.0026701593856157	49111	24370	9126796	204294
AZ	CM022408.2_RagTag	51000001	51050000	0.0022920736152435	49111	21072	9193422	137668
AZ	CM022408.2_RagTag	51050001	51100000	0.0023661527134421	48930	21667	9157059	139641
Sev	CM022408.2_RagTag	51050001	51100000	0.0021610789536283	48930	1499	693635	40315
Butte	CM022408.2_RagTag	51050001	51100000	0.0023408956002	48930	13219	5646984	224616
WTX	CM022408.2_RagTag	51050001	51100000	0.0027313319054706	48930	24453	8952775	343925
Butte	CM022408.2_RagTag	51100001	51150000	0.0024439468619609	48994	13829	5658470	220810
AZ	CM022408.2_RagTag	51100001	51150000	0.0022447639496905	48994	20518	9140382	168478
WTX	CM022408.2_RagTag	51100001	51150000	0.0028681711380664	48994	25543	8905675	403185
Sev	CM022408.2_RagTag	51100001	51150000	0.0015959546268383	48993	1116	699268	35642
WTX	CM022408.2_RagTag	51150001	51200000	0.0017004664161757	48858	15362	9033992	249028
AZ	CM022408.2_RagTag	51150001	51200000	0.001399200800293	48858	12798	9146650	136370
Butte	CM022408.2_RagTag	51150001	51200000	0.0013955889679551	48858	7877	5644212	218748
Sev	CM022408.2_RagTag	51150001	51200000	0.001592672547972	48858	1100	690663	42207
AZ	CM022408.2_RagTag	51200001	51250000	0.0022852263385886	48869	20869	9132137	152973
Sev	CM022408.2_RagTag	51200001	51250000	0.002632454319175	48869	1836	697448	35587
Butte	CM022408.2_RagTag	51200001	51250000	0.0022073463356239	48869	12428	5630290	233990
WTX	CM022408.2_RagTag	51200001	51250000	0.0027750685263262	48869	25209	9084100	201010
WTX	CM022408.2_RagTag	51250001	51300000	0.0023988472071165	49170	21668	9032672	309628
Butte	CM022408.2_RagTag	51250001	51300000	0.0022568720174699	49170	12870	5702583	197817
AZ	CM022408.2_RagTag	51250001	51300000	0.0025090911306424	49170	23062	9191376	150924
Sev	CM022408.2_RagTag	51250001	51300000	0.0024316461580414	49170	1721	707751	29799
AZ	CM022408.2_RagTag	51300001	51350000	0.0023921205075865	49277	22049	9217345	145285
Sev	CM022408.2_RagTag	51300001	51350000	0.0027762700478867	49273	1959	705623	33532
Butte	CM022408.2_RagTag	51300001	51350000	0.0023762170385929	49277	13532	5694766	218474
WTX	CM022408.2_RagTag	51300001	51350000	0.0029010984746078	49277	26312	9069668	292962
Sev	CM022408.2_RagTag	51350001	51400000	0.0031383673788489	43533	1967	626759	26236
Butte	CM022408.2_RagTag	51350001	51400000	0.0024477028456604	43533	12337	5040236	183724
WTX	CM022408.2_RagTag	51350001	51400000	0.0025473995801732	43533	20566	8073331	197939
AZ	CM022408.2_RagTag	51350001	51400000	0.0022584398117179	43533	18360	8129506	141764
WTX	CM022408.2_RagTag	51400001	51450000	0.002104918291371	49223	19056	9053083	299287
Butte	CM022408.2_RagTag	51400001	51450000	0.002168404969683	49223	12299	5671911	234849
AZ	CM022408.2_RagTag	51400001	51450000	0.0017689815582177	49223	16265	9194556	157814
Sev	CM022408.2_RagTag	51400001	51450000	0.0023335858920156	49223	1657	710066	28279
Sev	CM022408.2_RagTag	51450001	51500000	0.001876220428288	49229	1325	706207	32228
AZ	CM022408.2_RagTag	51450001	51500000	0.001947032712149	49229	17917	9202208	151302
Butte	CM022408.2_RagTag	51450001	51500000	0.0021809943877831	49229	12398	5684563	222917
WTX	CM022408.2_RagTag	51450001	51500000	0.0021501594898522	49229	19565	9099325	254185
WTX	CM022408.2_RagTag	51500001	51550000	0.0022703555724931	49428	20714	9123681	267639
Butte	CM022408.2_RagTag	51500001	51550000	0.001966008996499	49428	11260	5727339	204021
AZ	CM022408.2_RagTag	51500001	51550000	0.001864021853855	49428	17205	9230042	161278
Sev	CM022408.2_RagTag	51500001	51550000	0.0015147070438108	49428	1074	709048	32372
WTX	CM022408.2_RagTag	51550001	51600000	0.0031479697998114	49268	28751	9133188	227732
Butte	CM022408.2_RagTag	51550001	51600000	0.0024790269582339	49268	14130	5699817	212343
Sev	CM022408.2_RagTag	51550001	51600000	0.0020379428929011	49267	1459	715918	23102
AZ	CM022408.2_RagTag	51550001	51600000	0.0016145926042682	49268	14894	9224618	136302
WTX	CM022408.2_RagTag	51600001	51650000	0.0032621220408731	49100	29587	9069863	259137
Butte	CM022408.2_RagTag	51600001	51650000	0.0027822295759296	49100	15803	5679977	212023
Sev	CM022408.2_RagTag	51600001	51650000	0.0029832731744531	49100	2096	702584	33916
AZ	CM022408.2_RagTag	51600001	51650000	0.0027774351685334	49100	25356	9129286	199714
AZ	CM022408.2_RagTag	51650001	51700000	0.0032193844865215	48645	29257	9087762	154788
Sev	CM022408.2_RagTag	51650001	51700000	0.002891621129326	48643	2032	702720	26955
Butte	CM022408.2_RagTag	51650001	51700000	0.0027305778736925	48645	15320	5610534	226866
WTX	CM022408.2_RagTag	51650001	51700000	0.0034643526451326	48645	31326	9042382	200168
Butte	CM022408.2_RagTag	51700001	51750000	0.0025266975726114	49258	14337	5674205	236755
AZ	CM022408.2_RagTag	51700001	51750000	0.0025628116269018	49258	23665	9233999	125021
Sev	CM022408.2_RagTag	51700001	51750000	0.0024741043273377	49258	1741	703689	35181
WTX	CM022408.2_RagTag	51700001	51750000	0.0025553523008461	49258	23218	9086027	272993
AZ	CM022408.2_RagTag	51750001	51800000	0.0022078270854535	48853	20158	9130244	151826
Sev	CM022408.2_RagTag	51750001	51800000	0.0019287236301595	48807	1317	682835	49960
Butte	CM022408.2_RagTag	51750001	51800000	0.0023692319893051	48853	13384	5649088	213272
WTX	CM022408.2_RagTag	51750001	51800000	0.0022661730334779	48853	20314	8964011	318059
Butte	CM022408.2_RagTag	51800001	51850000	0.0018919928412995	49164	10688	5649070	250610
WTX	CM022408.2_RagTag	51800001	51850000	0.002297938059743	49164	20557	8945846	395314
Sev	CM022408.2_RagTag	51800001	51850000	0.0021590296964326	49164	1491	690588	46872
AZ	CM022408.2_RagTag	51800001	51850000	0.0021921280214073	49164	20159	9196087	145073
